myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
295.469,376.044,205.5,205.5,-0.168,-0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.998,48.14,109.5,-276,-0.247,0.858,-0.017,0.047,63,231.721,426.009,0.131,2.497,64.397,81.911,-2.097,1.362,0,0,0,0,6129
295.31,375.969,205.5,205.5,-0.159,-0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.746,48.999,111,-276,-0.252,0.86,-0.018,0.047,62,231.852,428.505,0.131,2.497,62.3,83.273,-2.097,1.362,0,0,0,0,6138
295.158,375.897,205.5,205.5,-0.151,-0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.489,49.86,112.5,-276,-0.257,0.861,-0.019,0.046,61,231.983,431.002,0.131,2.497,60.203,84.634,-2.097,1.362,0,0,0,0,6146
295.015,375.829,205.5,205.5,-0.144,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.225,50.721,114,-276,-0.264,0.861,-0.02,0.046,60,232.114,433.499,0.131,2.497,58.107,85.996,-2.097,1.362,0,0,0,0,6153
294.878,375.765,205.5,205.5,-0.136,-0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.954,51.582,115.5,-276,-0.271,0.861,-0.022,0.045,59,232.244,435.995,0.131,2.497,56.01,87.358,-2.097,1.362,0,0,0,0,6162
294.749,375.703,205.5,205.5,-0.13,-0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.675,52.442,117,-276,-0.279,0.86,-0.023,0.045,58,232.375,438.492,0.131,2.497,53.913,88.719,-2.097,1.362,0,0,0,0,6171
294.625,375.645,205.5,205.5,-0.123,-0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.387,53.3,118.5,-276,-0.288,0.859,-0.024,0.044,57,232.506,440.988,0.131,2.497,51.817,90.081,-2.097,1.362,0,0,0,0,6179
294.508,375.59,205.5,205.5,-0.117,-0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.09,54.157,120,-276,-0.297,0.857,-0.025,0.043,56,232.637,443.485,0.131,2.497,49.72,91.442,-2.097,1.362,0,0,0,0,6188
294.397,375.537,205.5,205.5,-0.111,-0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.783,55.012,121.5,-276,-0.307,0.855,-0.026,0.043,55,232.768,445.982,0.131,2.497,47.623,92.804,-2.097,1.362,0,0,0,0,6195
294.292,375.487,205.5,205.5,-0.106,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.465,55.864,123,-276,-0.318,0.852,-0.027,0.042,54,232.899,448.478,0.131,2.497,45.527,94.166,-2.097,1.362,0,0,0,0,6204
294.191,375.44,205.5,205.5,-0.1,-0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.137,56.712,124.5,-276,-0.329,0.848,-0.028,0.041,53,233.03,450.975,0.131,2.497,43.43,95.527,-2.097,1.362,0,0,0,0,6213
294.096,375.395,205.5,205.5,-0.095,-0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.796,57.556,126,-276,-0.34,0.844,-0.029,0.04,52,233.16,453.471,0.131,2.497,41.333,96.889,-2.097,1.362,0,0,0,0,6220
293.963,375.331,205.5,205.5,-0.133,-0.063,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.444,58.396,127.5,-276,-0.352,0.84,-0.03,0.04,51,233.291,455.968,0.131,2.497,39.237,98.25,-2.097,1.362,0,0,0,0,6221
293.793,375.251,205.5,205.5,-0.17,-0.081,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.08,59.231,129,-276,-0.364,0.835,-0.031,0.039,50,233.422,458.464,0.131,2.497,37.14,99.612,-2.097,1.362,0,0,0,0,6229
293.589,375.154,205.5,205.5,-0.204,-0.097,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.703,60.06,130.5,-276,-0.377,0.829,-0.032,0.038,49,233.553,460.961,0.131,2.497,35.043,100.974,-2.097,1.362,0,0,0,0,6238
293.352,375.041,205.5,205.5,-0.237,-0.113,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.313,60.883,132,-276,-0.39,0.823,-0.033,0.037,48,233.684,463.458,0.131,2.497,32.947,102.335,-2.097,1.362,0,0,0,0,6246
293.085,374.914,205.5,205.5,-0.268,-0.127,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.91,61.699,133.5,-276,-0.403,0.816,-0.034,0.036,47,233.815,465.954,0.131,2.497,30.85,103.697,-2.097,1.362,0,0,0,0,6254
292.787,374.772,205.5,205.5,-0.297,-0.141,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.493,62.508,135,-276,-0.417,0.809,-0.035,0.035,46,233.945,468.451,0.131,2.497,28.753,105.058,-2.097,1.362,0,0,0,0,6263
292.462,374.617,205.5,205.5,-0.325,-0.155,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.063,63.31,136.5,-276,-0.43,0.801,-0.036,0.034,45,234.076,470.947,0.131,2.497,26.657,106.42,-2.097,1.362,0,0,0,0,6271
292.11,374.45,205.5,205.5,-0.352,-0.168,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.619,64.103,138,-276,-0.444,0.793,-0.037,0.033,44,234.207,473.444,0.131,2.497,24.56,107.782,-2.097,1.362,0,0,0,0,6279
291.733,374.27,205.5,205.5,-0.377,-0.18,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.161,64.887,139.5,-276,-0.458,0.784,-0.038,0.032,43,234.338,475.94,0.131,2.497,22.463,109.143,-2.097,1.362,0,0,0,0,6287
291.332,374.079,205.5,205.5,-0.401,-0.191,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.69,65.662,141,-276,-0.472,0.775,-0.039,0.031,42,234.469,478.437,0.131,2.497,20.367,110.505,-2.097,1.362,0,0,0,0,6296
290.908,373.877,205.5,205.5,-0.424,-0.202,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.204,66.427,142.5,-276,-0.486,0.765,-0.04,0.03,41,234.6,480.934,0.131,2.497,18.27,111.866,-2.097,1.362,0,0,0,0,6304
290.462,373.665,205.5,205.5,-0.446,-0.212,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.703,67.181,144,-276,-0.5,0.755,-0.04,0.029,40,234.73,483.43,0.131,2.497,16.173,113.228,-2.097,1.362,0,0,0,0,6312
289.996,373.442,205.5,205.5,-0.466,-0.222,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.189,67.925,145.5,-276,-0.514,0.744,-0.041,0.028,39,234.861,485.927,0.131,2.497,14.077,114.589,-2.097,1.362,0,0,0,0,6319
289.51,373.211,205.5,205.5,-0.486,-0.232,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.661,68.658,147,-276,-0.528,0.733,-0.042,0.027,38,234.992,488.423,0.131,2.497,11.98,115.951,-2.097,1.362,0,0,0,0,6330
289.006,372.971,205.5,205.5,-0.504,-0.24,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.118,69.379,148.5,-276,-0.542,0.721,-0.043,0.026,37,235.123,490.92,0.131,2.497,9.883,117.313,-2.097,1.362,0,0,0,0,6338
288.484,372.722,205.5,205.5,-0.522,-0.249,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.562,70.087,150,-276,-0.556,0.708,-0.043,0.025,36,235.254,493.416,0.131,2.497,7.787,118.674,-2.097,1.362,0,0,0,0,6345
287.945,372.465,205.5,205.5,-0.539,-0.257,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.991,70.783,151.5,-276,-0.57,0.696,-0.044,0.024,35,235.385,495.913,0.131,2.497,5.69,120.036,-2.097,1.362,0,0,0,0,6353
287.391,372.2,205.5,205.5,-0.555,-0.264,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.407,71.465,153,-276,-0.584,0.682,-0.045,0.023,34,235.515,498.41,0.131,2.497,3.593,121.397,-2.097,1.362,0,0,0,0,6363
286.864,371.949,205.5,205.5,-0.527,-0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.809,72.134,154.5,-276,-0.598,0.669,-0.045,0.022,33,3.593,121.397,-2.097,1.362,0,0,0,0,0,0,0,0,6371
286.363,371.711,205.5,205.5,-0.501,-0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.198,72.789,156,-276,-0.611,0.655,-0.046,0.02,32,1.497,122.759,-2.097,1.362,0,0,0,0,0,0,0,0,6379
285.887,371.484,205.5,205.5,-0.476,-0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.573,73.429,157.5,-276,-0.625,0.64,-0.046,0.019,31,0,0,0,0,0,0,0,0,0,0,0,0,6387
285.435,371.268,205.5,205.5,-0.452,-0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.936,74.054,159,-276,-0.638,0.625,-0.047,0.018,30,0,0,0,0,0,0,0,0,0,0,0,0,6395
285.006,371.064,205.5,205.5,-0.429,-0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.285,74.664,160.5,-276,-0.651,0.61,-0.047,0.017,29,0,0,0,0,0,0,0,0,0,0,0,0,6404
284.598,370.869,205.5,205.5,-0.408,-0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.622,75.258,162,-276,-0.663,0.594,-0.048,0.015,28,0,0,0,0,0,0,0,0,0,0,0,0,6412
284.211,370.685,205.5,205.5,-0.387,-0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.946,75.835,163.5,-276,-0.676,0.578,-0.048,0.014,27,0,0,0,0,0,0,0,0,0,0,0,0,6420
283.843,370.509,205.5,205.5,-0.368,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.258,76.397,165,-276,-0.688,0.561,-0.048,0.013,26,0,0,0,0,0,0,0,0,0,0,0,0,6429
283.493,370.343,205.5,205.5,-0.35,-0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.559,76.941,166.5,-276,-0.7,0.544,-0.049,0.012,25,0,0,0,0,0,0,0,0,0,0,0,0,6438
283.161,370.184,205.5,205.5,-0.332,-0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.847,77.468,168,-276,-0.711,0.527,-0.049,0.01,24,0,0,0,0,0,0,0,0,0,0,0,0,6445
282.846,370.034,205.5,205.5,-0.316,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.125,77.977,169.5,-276,-0.722,0.509,-0.049,0.009,23,0,0,0,0,0,0,0,0,0,0,0,0,6454
282.546,369.891,205.5,205.5,-0.3,-0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.392,78.468,171,-276,-0.733,0.491,-0.049,0.008,22,0,0,0,0,0,0,0,0,0,0,0,0,6462
282.261,369.755,205.5,205.5,-0.285,-0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.649,78.941,172.5,-276,-0.743,0.473,-0.05,0.007,21,0,0,0,0,0,0,0,0,0,0,0,0,6471
281.991,369.626,205.5,205.5,-0.271,-0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.895,79.395,174,-276,-0.754,0.454,-0.05,0.005,20,0,0,0,0,0,0,0,0,0,0,0,0,6479
281.734,369.504,205.5,205.5,-0.257,-0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.132,79.83,175.5,-276,-0.763,0.435,-0.05,0.004,19,0,0,0,0,0,0,0,0,0,0,0,0,6487
281.49,369.387,205.5,205.5,-0.244,-0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.359,80.246,177,-276,-0.772,0.416,-0.05,0.003,18,0,0,0,0,0,0,0,0,0,0,0,0,6496
281.258,369.277,205.5,205.5,-0.232,-0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.578,80.642,178.5,-276,-0.781,0.396,-0.05,0.001,17,0,0,0,0,0,0,0,0,0,0,0,0,6504
281.037,369.172,205.5,205.5,-0.22,-0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.788,81.02,178.5,-277.5,-0.79,0.378,-0.05,0.001,16,0,0,0,0,0,0,0,0,0,0,0,0,6512
280.828,369.072,205.5,205.5,-0.209,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.991,81.38,178.5,-279,-0.798,0.36,-0.05,0.001,15,0,0,0,0,0,0,0,0,0,0,0,0,6520
280.629,368.977,205.5,205.5,-0.199,-0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.185,81.723,178.5,-280.5,-0.805,0.343,-0.05,0.001,14,0,0,0,0,0,0,0,0,0,0,0,0,6529
280.44,368.887,205.5,205.5,-0.189,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.373,82.05,178.5,-282,-0.813,0.327,-0.05,0.001,13,0,0,0,0,0,0,0,0,0,0,0,0,6538
280.261,368.802,205.5,205.5,-0.179,-0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.553,82.363,178.5,-283.5,-0.819,0.312,-0.05,0.001,12,0,0,0,0,0,0,0,0,0,0,0,0,6546
280.09,368.72,205.5,205.5,-0.17,-0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.727,82.661,178.5,-285,-0.826,0.298,-0.05,0.001,11,0,0,0,0,0,0,0,0,0,0,0,0,6554
279.928,368.643,205.5,205.5,-0.162,-0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.895,82.945,178.5,-286.5,-0.832,0.284,-0.05,0.001,10,0,0,0,0,0,0,0,0,0,0,0,0,6562
279.774,368.57,205.5,205.5,-0.154,-0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.057,83.216,178.5,-288,-0.838,0.271,-0.05,0.001,9,0,0,0,0,0,0,0,0,0,0,0,0,6571
279.628,368.5,205.5,205.5,-0.146,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.214,83.475,178.5,-289.5,-0.844,0.259,-0.05,0.001,8,0,0,0,0,0,0,0,0,0,0,0,0,6579
279.489,368.434,205.5,205.5,-0.139,-0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.365,83.722,178.5,-291,-0.849,0.247,-0.05,0.001,7,0,0,0,0,0,0,0,0,0,0,0,0,6588
279.357,368.371,205.5,205.5,-0.132,-0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.511,83.959,178.5,-292.5,-0.854,0.236,-0.05,0.001,6,0,0,0,0,0,0,0,0,0,0,0,0,6596
279.232,368.311,205.5,205.5,-0.125,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.652,84.184,178.5,-294,-0.859,0.226,-0.05,0.001,5,0,0,0,0,0,0,0,0,0,0,0,0,6604
279.113,368.255,205.5,205.5,-0.119,-0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.789,84.4,178.5,-295.5,-0.863,0.216,-0.05,0.001,4,0,0,0,0,0,0,0,0,0,0,0,0,6612
279,368.201,205.5,205.5,-0.113,-0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.921,84.606,178.5,-297,-0.868,0.206,-0.05,0.001,3,0,0,0,0,0,0,0,0,0,0,0,0,6621
278.892,368.149,205.5,205.5,-0.107,-0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.05,84.803,178.5,-298.5,-0.872,0.197,-0.05,0.001,2,0,0,0,0,0,0,0,0,0,0,0,0,6629
278.748,368.08,205.5,205.5,-0.145,-0.069,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.174,84.991,178.5,-300,-0.876,0.188,-0.05,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,6637
278.567,367.994,205.5,205.5,-0.181,-0.086,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.295,85.171,178.5,-301.5,-0.879,0.18,-0.05,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,6645
278.353,367.892,205.5,205.5,-0.214,-0.102,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.412,85.344,178.5,-303,-0.883,0.172,-0.05,0.001,99,0,0,0,0,0,0,0,0,0,0,0,0,6655
278.106,367.774,205.5,205.5,-0.247,-0.118,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.526,85.509,178.5,-304.5,-0.886,0.165,-0.05,0.001,98,117.094,104.88,1.362,2.097,0,0,0,0,0,0,0,0,6662
277.829,367.642,205.5,205.5,-0.277,-0.132,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.636,85.667,178.5,-306,-0.889,0.158,-0.05,0.001,97,118.455,106.977,1.362,2.097,0,0,0,0,0,0,0,0,6670
277.523,367.496,205.5,205.5,-0.306,-0.146,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.744,85.818,178.5,-307.5,-0.892,0.151,-0.05,0.001,96,119.817,109.073,1.362,2.097,0,0,0,0,0,0,0,0,6679
277.189,367.337,205.5,205.5,-0.334,-0.159,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.849,85.963,178.5,-309,-0.895,0.145,-0.05,0.001,95,121.178,111.17,1.362,2.097,0,0,0,0,0,0,0,0,6687
276.829,367.165,205.5,205.5,-0.36,-0.172,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.951,86.102,178.5,-310.5,-0.898,0.139,-0.05,0.001,94,122.54,113.267,1.362,2.097,0,0,0,0,0,0,0,0,6696
276.444,366.982,205.5,205.5,-0.385,-0.184,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.05,86.235,178.5,-312,-0.901,0.133,-0.05,0.001,93,123.902,115.363,1.362,2.097,0,0,0,0,0,0,0,0,6704
276.036,366.787,205.5,205.5,-0.408,-0.195,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.147,86.363,178.5,-313.5,-0.903,0.128,-0.05,0.001,92,125.263,117.46,1.362,2.097,0,0,0,0,0,0,0,0,6712
275.605,366.582,205.5,205.5,-0.431,-0.205,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.242,86.486,178.5,-315,-0.905,0.123,-0.05,0.001,91,126.625,119.557,1.362,2.097,0,0,0,0,0,0,0,0,6721
275.153,366.366,205.5,205.5,-0.452,-0.216,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.335,86.604,178.5,-316.5,-0.908,0.118,-0.05,0.001,90,127.986,121.653,1.362,2.097,0,0,0,0,0,0,0,0,6729
274.68,366.141,205.5,205.5,-0.472,-0.225,-0.045,-0.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.425,86.717,178.5,-318,-0.91,0.113,-0.05,0.001,89,129.348,123.75,1.362,2.097,0,0,0,0,0,0,0,0,6737
274.232,365.927,205.5,205.5,-0.449,-0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.513,86.826,178.5,-319.5,-0.912,0.109,-0.05,0.001,88,130.71,125.847,1.362,2.097,0,0,0,0,0,0,0,0,6746
273.805,365.723,205.5,205.5,-0.426,-0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6,86.93,178.5,-321,-0.914,0.105,-0.05,0.001,87,132.071,127.943,1.362,2.097,0,0,0,0,0,0,0,0,6754
273.4,365.53,205.5,205.5,-0.405,-0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.684,87.031,178.5,-322.5,-0.915,0.101,-0.05,0.001,86,133.433,130.04,1.362,2.097,0,0,0,0,0,0,0,0,6763
273.015,365.346,205.5,205.5,-0.385,-0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.767,87.128,178.5,-324,-0.917,0.097,-0.05,0.001,85,134.794,132.137,1.362,2.097,0,0,0,0,0,0,0,0,6771
272.65,365.172,205.5,205.5,-0.366,-0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.849,87.221,178.5,-325.5,-0.919,0.093,-0.05,0.001,84,136.156,134.233,1.362,2.097,0,0,0,0,0,0,0,0,6780
272.302,365.006,205.5,205.5,-0.347,-0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.928,87.311,178.5,-327,-0.92,0.09,-0.05,0.001,83,137.518,136.33,1.362,2.097,0,0,0,0,0,0,0,0,6787
271.973,364.849,205.5,205.5,-0.33,-0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.007,87.397,178.5,-328.5,-0.922,0.087,-0.05,0.001,82,138.879,138.427,1.362,2.097,0,0,0,0,0,0,0,0,6796
271.659,364.7,205.5,205.5,-0.313,-0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.083,87.481,178.5,-330,-0.923,0.083,-0.05,0.001,81,140.241,140.523,1.362,2.097,0,0,0,0,0,0,0,0,6804
271.361,364.558,205.5,205.5,-0.298,-0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.159,87.561,178.5,-331.5,-0.924,0.081,-0.05,0.001,80,141.602,142.62,1.362,2.097,0,0,0,0,0,0,0,0,6813
271.078,364.423,205.5,205.5,-0.283,-0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.233,87.639,178.5,-333,-0.926,0.078,-0.05,0.001,79,142.964,144.717,1.362,2.097,0,0,0,0,0,0,0,0,6820
270.81,364.294,205.5,205.5,-0.269,-0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.306,87.714,178.5,-334.5,-0.927,0.075,-0.05,0.001,78,144.326,146.813,1.362,2.097,0,0,0,0,0,0,0,0,6829
270.554,364.173,205.5,205.5,-0.255,-0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.378,87.787,178.5,-336,-0.928,0.073,-0.05,0.001,77,145.687,148.91,1.362,2.097,0,0,0,0,0,0,0,0,6837
270.312,364.057,205.5,205.5,-0.243,-0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.449,87.857,178.5,-337.5,-0.929,0.07,-0.05,0.001,76,147.049,151.007,1.362,2.097,0,0,0,0,0,0,0,0,6846
270.082,363.947,205.5,205.5,-0.23,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.519,87.925,178.5,-339,-0.93,0.068,-0.05,0.001,75,148.41,153.103,1.362,2.097,0,0,0,0,0,0,0,0,6854
269.863,363.843,205.5,205.5,-0.219,-0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.588,87.991,178.5,-340.5,-0.931,0.066,-0.05,0.001,74,149.772,155.2,1.362,2.097,0,0,0,0,0,0,0,0,6862
269.655,363.744,205.5,205.5,-0.208,-0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.656,88.055,178.5,-342,-0.932,0.064,-0.05,0.001,73,151.134,157.297,1.362,2.097,0,0,0,0,0,0,0,0,6871
269.457,363.649,205.5,205.5,-0.198,-0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.723,88.116,178.5,-343.5,-0.933,0.062,-0.05,0.001,72,152.495,159.393,1.362,2.097,0,0,0,0,0,0,0,0,6879
269.269,363.56,205.5,205.5,-0.188,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.789,88.176,178.5,-345,-0.934,0.06,-0.05,0.001,71,153.857,161.49,1.362,2.097,0,0,0,0,0,0,0,0,6887
269.091,363.475,205.5,205.5,-0.178,-0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.855,88.235,178.5,-346.5,-0.935,0.058,-0.05,0.001,70,155.218,163.587,1.362,2.097,0,0,0,0,0,0,0,0,6895
